Comment_ID,Post_ID,Comment_Text,Comment_Date,Comment
1647619700_4,1647619700,藍白粉最愛吹的BNT 可憐啊,2022-03-19,The BNT of Blue and White Fans is pitiful
1647619700_5,1647619700,所以az日本大哥哥要不要負責,2022-03-19,So do you want to be responsible for AZ Japanese brother
1647619700_6,1647619700,小孩本來就不用打 omi打更蠢,2022-03-19,Children don't have to play OMI to play more stupid
1647619700_7,1647619700,本來就,2022-03-19,originally
1647619700_8,1647619700,bnt真爛 快讓國中生打高端,2022-03-19,BNT is really rotten to make junior high school students playing high -end
1647619700_9,1647619700,所以abc高端打了嗎,2022-03-19,So did ABC high -end play?
1647619700_10,1647619700,高端 打起來,2022-03-19,High -end beating
1647619700_11,1647619700,高端最頂最低副作用 快去打,2022-03-19,"High -end top minimum side effects, go and fight quickly"
1647619700_12,1647619700," 哀傷, 希望這小妹妹能夠痊癒",2022-03-19," Sad, I hope this little sister can heal"
1647619700_13,1647619700,https://i.imgur.com/028jFqe.jpg 選?,2022-03-19,https://i.imgur.com/028jfqe.jpg Select it?
1647619700_14,1647619700,指揮中心：目前沒有不安全訊號,2022-03-19,Command Center: There are no unsafe signals at present
1647619700_15,1647619700,我家附近的早餐店老闆也是這樣,2022-03-19,The same is true of the boss of the breakfast shop near my house
1647619700_16,1647619700,打完第三劑住院一整周,2022-03-19,"After the third dose, the third dose is hospitalized for a whole week"
1647619700_17,1647619700,反疫苗仔這麼急啊？最近都半夜發文呢,2022-03-19,Anti -vaccine is so anxious? I have published a post in the middle of the night recently
1647619700_18,1647619700,北七，青少年小孩根本不用打疫苗，不,2022-03-19,"North Seven, young children do not need to vaccine at all, no"
1647619700_19,1647619700,服來辯,2022-03-19,Argue
1647619700_20,1647619700,美國明明就演過了還去打,2022-03-19,The United States obviously played and played
1647619700_21,1647619700,辯3小，哪顆蔥？,2022-03-19,"3 small, which onion?"
1647619700_22,1647619700,自己選的疫苗 自己負責,2022-03-19,The vaccine you chose yourself is responsible
1647619700_23,1647619700,年輕人不打本來就沒關係  是CDC一直要,2022-03-19,"It doesn't matter if young people don't fight, it is that CDC has always wanted"
1647619700_24,1647619700,跟世界接軌,2022-03-19,In line with the world
1647619700_25,1647619700,最好是CDC一直要接軌 明明就有一群人一,2022-03-19,It is best that the CDC has always been in line with a group of people.
1647619700_26,1647619700,直盧年輕人沒疫苗打 一直要叫CDC給她們,2022-03-19,Naolu young people have to call CDC for them without vaccine
1647619700_27,1647619700,打疫苗的,2022-03-19,Vaccine
1647619700_28,1647619700," 這個叫""副作用""嗎？這叫不良反應/事件吧？",2022-03-19," Is this called ""side effects""? This is called adverse reactions/events?"
1647619700_29,1647619700,信藥廠得永殘,2022-03-19,The belt factory has a forever
1647619700_30,1647619700,高端戰士表示,2022-03-19,High -end fighters said
1647619700_31,1647619700,青少年打mRNA就弊大於利,2022-03-19,Young people are more disadvantaged than benefit
1647619700_32,1647619700,高端沒有副作用，幹嘛不打高端,2022-03-19,"High -end has no side effects, why not play high -end high -end"
1647619700_33,1647619700,打高端啦,2022-03-19,Play high -end
1647619700_34,1647619700,任一款實驗針都是謊言，短中長期傷身才,2022-03-19,"Any experimental needle is a lie, short, medium and long -term injury"
1647619700_35,1647619700,是主要的效果,2022-03-19,Is the main effect
1647619700_36,1647619700,快開放青少年打高端,2022-03-19,Open youth to play high -end high -end
1647619700_37,1647619700,還不感謝郭董？,2022-03-19,Don't thank Guo Dong?
1647619700_38,1647619700,QQ,2022-03-19,Qq
1646542815_0,1646542815,有 你不會google嗎?,2022-03-06,Can you google?
1646542815_1,1646542815,我也有，過一陣子就會退,2022-03-06,"I also have it, I will retreat after a while"
1646542815_2,1646542815,嘔嘔嘔 狐臭,2022-03-06,Vomiting and vomiting
1646542815_3,1646542815," 實驗品,什麼都有可能",2022-03-06," Experiment, everything is possible"
1646542815_4,1646542815,五樓幫你呼呼,2022-03-06,Help you on the fifth floor
1646542815_5,1646542815,https://i.imgur.com/NHOMreT.jpg,2022-03-06,https://i.imgur.com/nhomret.jpg
1646542815_6,1646542815,也是肌肉痠痛的範圍啊,2022-03-06,It is also the scope of muscle soreness
1646542815_7,1646542815,rap,2022-03-06,rap
1646542815_8,1646542815,完蛋 絕症,2022-03-06,Extraceaidal illness
1646542815_9,1646542815,八卦版問身體狀況 一律建議先買塔位,2022-03-06,The gossip version is recommended to buy the tower position first
1646542815_10,1646542815,有可能哦!淋巴結腫,2022-03-06,It is possible! Lymphatic node swelling
1646542815_11,1646542815,五樓好人,2022-03-06,Fifth floor good person
1646542815_12,1646542815,完了 淋巴癌,2022-03-06,End of lymphoma
1646542815_13,1646542815,淋巴,2022-03-06,lymph
1646542815_14,1646542815,散發孜然味,2022-03-06,Exploring cumin
1646542815_15,1646542815,有啦 什麼都不奇怪,2022-03-06,It's not surprising
1646542815_16,1646542815,剛打完5天，腋窩痛加腹瀉嘔吐 我打AAM,2022-03-06,"Just after 5 days, the armpit pain, diarrhea, vomiting, I hit AAM"
1646542815_17,1646542815,鼠疫 你是不是被跳蚤咬了,2022-03-06,Did you be bitten by the flea?
1646542815_18,1646542815,要變大奶了 恭喜,2022-03-06,Congratulations to become big tits
1646542815_19,1646542815,淋巴結腫,2022-03-06,Lymph nodes
1646542815_20,1646542815,複乳有變A罩杯嗎？,2022-03-06,Is there a change of A cup in compound milk?
1646542815_21,1646542815,前幾篇輝瑞被公開有1200多種副作用,2022-03-06,"The first few articles have more than 1,200 side effects publicly"
1646542815_22,1646542815,腋窩是心包經的穴道,2022-03-06,The armpit is the acupuncture point of the pericardial meridian
1646542815_23,1646542815,說錯應該是心經,2022-03-06,Say wrong should be the Heart Sutra
1646542815_24,1646542815,好像心包經,2022-03-06,Seems to be pericardial
1646542815_25,1646542815,國際認證副作用ok的,2022-03-06,International certification and side effects OK
1646542815_26,1646542815," 血栓塞哪裡,就哪裏痛",2022-03-06," Where is the thrombus, where it hurts"
1646542815_27,1646542815," 血管這麼多,每個塞住都要來唉一次",2022-03-06," There are so many blood vessels, each plug must come once"
1646542815_28,1646542815," 塞心臟就死掉,很簡單的道理",2022-03-06," The heart is dead, and it is very simple to say"
1646542815_29,1646542815,有喔 我AAB B打完腋下痛4天,2022-03-06,"Yes, my AAB B finishes the underarm pain for 4 days"
1646542815_30,1646542815,淋巴痛阿 我痛好幾天,2022-03-06,"Lymph pain Ah, I hurt for a few days"
1646542815_31,1646542815,我第三劑打完腋下淋巴結腫成A罩杯,2022-03-06,My third dose is swollen into A cup after the underarms of the armpit
1646542815_32,1646542815,淋巴結腫大吧,2022-03-06,Lymph nodes enlargement
1646542815_33,1646542815,我這次第3劑打完 也是腋窩痛= =,2022-03-06,My 3rd dose this time is also the pain of the armpit ==
1646542815_34,1646542815,心臟不舒服時快急診。別拖,2022-03-06,Come to the emergency when the heart is uncomfortable. Don't drag
1646542815_35,1646542815,什麼都有可能 我左半邊都怪怪的,2022-03-06,Maybe I am weird on the left half
1646542815_36,1646542815,有喔AAM M打完腋下腫痛好幾天 感覺卡卡,2022-03-06,"Yes, AAM M After the armpit swelling and pain after a few days, I feel Kaka"
1646542815_37,1646542815,單子有寫可能淋巴結腫大,2022-03-06,There may be lymph nodes in the list
1646542815_38,1646542815,淋巴結腫  我也有 沒事,2022-03-06,"Lymph nodes, I have nothing to do with it too"
1646542815_39,1646542815,有痛 但我沒摸到腫@@,2022-03-06,It hurts but I didn't touch swelling @@
1646542815_40,1646542815,有,2022-03-06,have
1646542815_41,1646542815,掛就是有你已經同意施打意願書 剩下等,2022-03-06,"Hanging is that you have agreed to give the willingness to give the letter left, etc."
1646542815_42,1646542815,時間到而已啦別怕別怕,2022-03-06,"It's time until it's time, don't be afraid, don't be afraid"
1646542815_43,1646542815,左半邊都在酸痛，全身疲倦,2022-03-06,"The left half is sore, the whole body is tired"
1646542815_44,1646542815,我前兩劑只有手臂，第三劑跟你一樣，三,2022-03-06,"My first two doses are only arms, the third dose is the same as you, the third"
1646542815_45,1646542815,四天後正常,2022-03-06,Normal after four days
1646542815_46,1646542815,有,2022-03-06,have
1646542815_47,1646542815,淋巴,2022-03-06,lymph
1646542815_48,1646542815,淋巴腫大,2022-03-06,Lymph
1646542815_49,1646542815,幹我也有,2022-03-06,I also have
1646542815_50,1646542815,我媽打完第三劑莫德納 淋巴腫約5cm,2022-03-06,My mother finished the third dose of Modner lymphatic swelling about 5cm
1646542815_51,1646542815,不過一周內就消了,2022-03-06,But it disappears within a week
1646542815_52,1646542815,打莫有過,2022-03-06,Have no time
1646542815_53,1646542815,我BBB都打左手，第二劑後，右手腋下淋巴,2022-03-06,"I bbb all the left hand, after the second dose, the right -handed underarms lymph"
1646542815_54,1646542815,結常常腫了消消了又腫，最嚴重時是右手腫,2022-03-06,"The swelling is often swollen and swollen, the most serious time is the right hand swelling"
1646542815_55,1646542815,三顆，左手腫兩顆，給你參考,2022-03-06,"Three, two swollen left hand, for you for your reference"
1646542815_56,1646542815,有，會怪怪的，有點像抽筋,2022-03-06,"Yes, it will be weird, a bit like a cramp"
1646542815_57,1646542815,我bnt酸痛範圍比az大，還痛到脖子範,2022-03-06,"My BNT sore range is larger than AZ, and it hurts to the neck fan"
1646542815_58,1646542815,圍,2022-03-06,Siege
1646542815_59,1646542815,那位置有淋巴阿 = =,2022-03-07,There are lymph Ah = =
1646226970_0,1646226970,保重，不需要再自願做實驗,2022-03-02,"Take care, no longer need to do experiments voluntarily"
1646226970_1,1646226970,可憐 心血管問題也沒法檢查 保重了,2022-03-07,Poor cardiovascular problems can not be checked to take care
1646226970_2,1646226970,恭喜，你是疫苗認證年青人,2022-03-15,"Congratulations, you are a young man with a vaccine certification"
1646222530_0,1646222530,RiP,2022-03-02,RIP
1646222530_1,1646222530,樓下昨晚被甲甲肛了多久?,2022-03-02,How long did the anal the anus underneath downstairs last night?
1646222530_2,1646222530,多休息、多喝水、不行快去急診,2022-03-02,"Take more rest, drink plenty of water, and go to the emergency department soon"
1646222530_3,1646222530,去問醫生喇煩耶,2022-03-02,Go to ask the doctor La trouble
1646222530_4,1646222530,R.a.p,2022-03-02,R.A.P
1646222530_5,1646222530,年輕人兩天差不多,2022-03-02,The young people are almost two days
1646222530_6,1646222530,換個想法，免疫力好。有安慰到你嗎？,2022-03-02,"In other words, good immunity. Is there any comfort to you?"
1646222530_7,1646222530,預防性上香\|/,2022-03-02,Prevention of incense \ |//
1646222530_8,1646222530,放到想上班再去就好,2022-03-02,Just go to work and go again
1646222530_9,1646222530,看體質,2022-03-02,Look at the physique
1646222530_10,1646222530,明天就好惹啦 頂多手臂痛,2022-03-02,Tomorrow it will cause the arms to pain at most
1646222530_11,1646222530,還在實驗中，沒人說的準,2022-03-02,"Still in the experiment, no one said accurately"
1646222530_12,1646222530,我打mo燒兩天，吞6顆普拿疼QQ,2022-03-02,I hit MO for two days and swallowed 6 Pujan pain QQ
1646222530_13,1646222530,有沒有吞普拿疼阿,2022-03-02,Is there any pain in Tunpu?
1646222530_14,1646222530,我3天 第一天發熱痠痛無力 第二天肚痛,2022-03-02,I fever and soreness in 3 days on the first day of my 3 days
1646222530_15,1646222530,胸痛跑廁所 第三天噁心想吐 胸痛心悸,2022-03-02,"Chest pain Run the toilet on the third day, disgusting and vomiting chest pain and palpitations"
1646222530_16,1646222530,我一直喝溫開水，剛剛還喝了舒跑,2022-03-02,"I have been drinking warm water, I just drank Shu running"
